StateNme,code,year,export50,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv
Gabon,481,1994,86.60070051451865,2.0,1.0,481,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,32.51580907385363,337.20128767123293,0.333,10.761,86.714,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.375928487218255,-0.45168576733783894,-0.28510154994722103,1.0
Iran,630,1994,,0.0,0.0,630,1.0,0.0,630.0,1.0,630.0,1.0,630.0,1.0,630.0,1.0,3.0,1.0,1.0,32.51580907385363,3730.027397260274,0.166,5.912,91.611,1.0,35.797753564214055,36.75643398549823,42.06942184313776,1.7769841836459006,-1.0020640125186968,1.2213409642379829,4.0
Iraq,645,1994,,2.0,0.0,645,1.0,0.0,645.0,2.0,645.0,2.0,645.0,29.0,645.0,29.0,4.0,2.0,2.0,32.51580907385363,505.2756164383561,0.083,3.646,80.0,1.0,35.797753564214055,36.75643398549823,42.06942184313776,1.2936306762564713,-1.0020640125186968,-0.08418811729037655,6.0
Kazakhstan,705,1994,,17.0,1.0,705,0.0,3.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,32.51580907385363,445.8535890410959,0.303,7.935,93.0,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.071283353978372,0.0026611320130974594,-0.1482804564432881,1.0
Kuwait,690,1994,93.86846820399867,2.0,0.0,690,0.0,269.0,690.0,5.0,690.0,5.0,690.0,2.0,690.0,2.0,,1.0,0.0,32.51580907385363,2085.0000000000005,0.284,40.49,97.889,1.0,35.797753564214055,36.75643398549823,42.06942184313776,3.7010550300440697,1.4818998365933174,0.780468039233963,1.0
Laos,812,1994,,1.0,,812,1.0,13.0,,0.0,,0.0,,0.0,,0.0,,,0.0,32.51580907385363,,0.086,1.636,95.429,1.0,35.797753564214055,36.75643398549823,42.06942184313776,0.49225423818055525,0.6322362818280213,,0.0
Libya,620,1994,,4.0,0.0,620,1.0,0.0,620.0,1.0,620.0,1.0,,0.0,,0.0,,1.0,0.0,32.51580907385363,1431.0,0.072,14.202,93.111,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.653382799759902,-1.0020640125186968,0.5238660222064403,1.0
Nigeria,475,1994,,2.0,0.0,475,0.0,13.0,475.0,2.0,475.0,2.0,475.0,5.0,475.0,5.0,,1.0,0.0,32.51580907385363,1933.877,0.199,1.602,82.75,1.0,35.797753564214055,36.75643398549823,42.06942184313776,0.4712528486461675,0.6322362818280213,0.7274553870720959,1.0
Oman,698,1994,76.48215771304854,2.0,0.0,698,0.0,26.0,698.0,2.0,698.0,2.0,,0.0,,0.0,,,0.0,32.51580907385363,819.0,0.015,15.576,99.0,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.7457312680698984,0.8847701031021495,0.18058349101854895,0.0
Qatar,694,1994,75.41184877761114,3.0,0.0,694,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,32.51580907385363,451.3802739726027,0.017,31.578,94.6,1.0,35.797753564214055,36.75643398549823,42.06942184313776,3.452460675599697,-0.45168576733783894,-0.14204812062283473,1.0
Russia,365,1994,,42.0,0.0,365,1.0,50.0,365.0,10.0,365.0,10.0,365.0,2.0,365.0,2.0,,,1.0,32.51580907385363,6370.724712328768,0.477,12.262,77.8,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.5065050493404963,1.089252786248355,1.6801619923506623,0.0
Saudi Arabia,670,1994,90.7690216075904,4.0,0.0,670,0.0,710.0,670.0,2.0,670.0,2.0,,0.0,,0.0,1.0,2.0,0.0,32.51580907385363,8983.0,0.016,22.243,99.091,1.0,35.797753564214055,36.75643398549823,42.06942184313776,3.102027352371593,1.6394229734216228,2.0045123721964817,3.0
Syria,652,1994,,5.0,0.0,652,0.0,8.0,652.0,2.0,652.0,2.0,652.0,1.0,652.0,1.0,1.0,3.0,0.0,32.51580907385363,563.268493150685,0.145,3.207,93.75,1.0,35.797753564214055,36.75643398549823,42.06942184313776,1.1653359207110179,0.4346195033231767,-0.027067888240518853,4.0
Trinidad and Tobago,52,1994,49.16038640021216,2.0,1.0,52,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,32.51580907385363,141.0,0.76,11.985,98.5,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.483655867886348,0.3109571970130073,-0.6612955344555127,0.0
Turkmenistan,701,1994,,6.0,0.0,701,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,32.51580907385363,86.60876712328768,0.15,5.888,99.111,1.0,35.797753564214055,36.75643398549823,42.06942184313776,1.7729163814265751,-1.0020640125186968,-0.8415415084235026,0.0
United Arab Emirates,696,1994,,3.0,0.0,696,0.0,20.0,696.0,1.0,696.0,1.0,,0.0,,0.0,,,0.0,32.51580907385363,2462.533,0.024,86.274,95.2,1.0,35.797753564214055,36.75643398549823,42.06942184313776,4.457528278073659,0.7935161546476001,0.9008933917288113,0.0
Venezuela,101,1994,75.94277780425814,3.0,0.0,101,0.0,32.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,32.51580907385363,2752.0,0.752,9.779,90.833,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.280237229330138,0.9532142140401649,0.9838098911949512,2.0
Yemen People's Republic,680,1994,,0.0,1.0,,,3.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,32.51580907385363,345.5808219178083,0.323,1.8,71.2,1.0,35.797753564214055,36.75643398549823,42.06942184313776,0.5877866649021191,0.0026611320130974594,-0.2734148047670966,1.0
Algeria,615,1995,95.21550098097016,3.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,2.0,34.0260912135181,1309.536712328767,0.191,7.811,74.0,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.0555329966281604,0.4346195033231767,0.4664356563359829,1.0
Angola,540,1995,,4.0,0.0,540,0.0,2.0,,0.0,,0.0,540.0,1.0,540.0,1.0,1.0,,3.0,34.0260912135181,632.854602739726,0.158,2.446,56.667,1.0,32.51580907385363,34.11321795052859,37.8086868523182,0.8944540372649807,-0.17539970459416257,0.035715976538305744,1.0
Azerbaijan,373,1995,,9.0,0.0,373,0.0,2.0,,0.0,,0.0,373.0,2.0,373.0,2.0,,1.0,1.0,34.0260912135181,185.0685205479452,0.25,3.053,83.462,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.1161247137527408,-0.17539970459416257,-0.5517346083280433,1.0
Congo,484,1995,87.64076953208273,1.0,1.0,484,0.0,0.0,484.0,1.0,484.0,1.0,,0.0,,0.0,,,0.0,34.0260912135181,179.75441095890412,0.447,2.614,83.8,1.0,32.51580907385363,34.11321795052859,37.8086868523182,0.9608816152020302,-1.0020640125186968,-0.5637942432648042,0.0
Gabon,481,1995,,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,34.0260912135181,355.6064657534247,0.333,10.988,86.714,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.396803768233027,-1.0020640125186968,-0.25971835063918924,1.0
Iran,630,1995,,0.0,0.0,630,1.0,0.0,630.0,1.0,630.0,1.0,,0.0,,0.0,3.0,1.0,1.0,34.0260912135181,3743.774246575342,0.167,6.048,91.611,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.7997276388772319,-1.0020640125186968,1.224313029384181,4.0
Iraq,645,1995,,2.0,0.0,645,1.0,0.0,,0.0,,0.0,645.0,7.0,645.0,7.0,4.0,2.0,2.0,34.0260912135181,530.2756164383561,0.084,3.567,80.0,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.2717249063767546,-1.0020640125186968,-0.05896951549755464,6.0
Kazakhstan,705,1995,24.98919593362637,16.0,1.0,705,0.0,9.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,34.0260912135181,450.4388767123288,0.292,7.312,93.0,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.989516834151849,0.48395965944824365,-0.1431055045490806,1.0
Kuwait,690,1995,94.67504129605824,2.0,0.0,690,0.0,771.0,690.0,3.0,690.0,3.0,,0.0,,0.0,,1.0,0.0,34.0260912135181,2130.0,0.284,44.286,97.889,1.0,32.51580907385363,34.11321795052859,37.8086868523182,3.7906686000159704,1.650968821624,0.7956735380706587,1.0
Laos,812,1995,,2.0,,812,1.0,3.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,,0.086,1.712,95.429,1.0,32.51580907385363,34.11321795052859,37.8086868523182,0.5376622777195503,0.0026611320130974594,,0.0
Libya,620,1995,,4.0,0.0,620,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,1439.0,0.072,14.327,93.111,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.662145868911235,-1.0020640125186968,0.5275132880063652,0.0
Nigeria,475,1995,,2.0,0.0,475,0.0,15.0,475.0,1.0,475.0,1.0,475.0,1.0,475.0,1.0,,1.0,0.0,34.0260912135181,1948.594,0.195,1.557,82.75,1.0,32.51580907385363,34.11321795052859,37.8086868523182,0.44276089285186127,0.6873604416375674,0.732757113593348,1.0
Oman,698,1995,78.58966549569972,2.0,0.0,698,0.0,27.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,868.0,0.015,16.117,99.0,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.779874615540581,0.8974578040995648,0.21438715457448448,0.0
Qatar,694,1995,81.95884569147802,3.0,0.0,694,0.0,2.0,694.0,1.0,694.0,1.0,,0.0,,0.0,,1.0,0.0,34.0260912135181,460.8887671232877,0.018,32.922,94.6,1.0,32.51580907385363,34.11321795052859,37.8086868523182,3.4941411273048932,-0.17539970459416257,-0.13146317405617652,1.0
Russia,365,1995,,41.0,0.0,365,1.0,60.0,365.0,7.0,365.0,7.0,365.0,1.0,365.0,1.0,,,1.0,34.0260912135181,6235.776931506849,0.474,11.531,77.8,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.445039060788979,1.1406219955558061,1.66075342423965,0.0
Saudi Arabia,670,1995,87.60138869563045,5.0,0.0,670,0.0,1077.0,670.0,5.0,670.0,5.0,670.0,2.0,670.0,2.0,1.0,2.0,0.0,34.0260912135181,8973.537519843312,0.015,22.095,99.091,1.0,32.51580907385363,34.11321795052859,37.8086868523182,3.095351338582703,1.6951965712182449,2.003479551527652,3.0
Syria,652,1995,,5.0,0.0,652,0.0,8.0,652.0,2.0,652.0,2.0,,0.0,,0.0,1.0,3.0,0.0,34.0260912135181,596.2816438356165,0.146,3.25,93.75,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.1786549963416462,0.4346195033231767,0.0034289096426459447,4.0
Trinidad and Tobago,52,1995,47.86343535992532,2.0,1.0,52,0.0,119.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,142.0,0.755,12.339,98.5,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.512764977916397,1.3133117018160505,-0.6585326140816197,0.0
Turkmenistan,701,1995,,6.0,0.0,701,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,83.86301369863013,0.149,5.342,99.111,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.675600114687769,-0.45168576733783894,-0.8527660388064678,0.0
United Arab Emirates,696,1995,,3.0,0.0,696,0.0,30.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,2444.0,0.026,87.991,95.2,1.0,32.51580907385363,34.11321795052859,37.8086868523182,4.477234536520721,0.9322959980922098,0.8953306119895776,0.0
Venezuela,101,1995,76.25399224371739,3.0,0.0,101,0.0,35.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,34.0260912135181,2958.9999999999995,0.752,9.743,90.833,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.276549078443204,0.9817310963705571,1.0390230745106686,2.0
Yemen People's Republic,680,1995,,0.0,1.0,,,3.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,34.0260912135181,351.4706849315068,0.3,1.876,73.8,1.0,32.51580907385363,34.11321795052859,37.8086868523182,0.6291418505840328,0.0026611320130974594,-0.26533156026560795,1.0
Algeria,615,1996,92.91362628059714,3.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,2.0,40.15123423871355,1378.674863387978,0.34,7.967,74.0,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.075308010398229,0.4346195033231767,0.49961043164712693,1.0
Angola,540,1996,,4.0,0.0,540,0.0,3.0,,0.0,,0.0,,0.0,,0.0,1.0,,3.0,40.15123423871355,715.9760655737705,0.158,2.673,63.333,1.0,34.0260912135181,35.56437817536176,36.88932548174527,0.983201437156782,0.0026611320130974594,0.10402037245959954,1.0
Azerbaijan,373,1996,66.39479921376437,12.0,0.0,373,0.0,1.0,373.0,1.0,373.0,1.0,373.0,2.0,373.0,2.0,,1.0,0.0,40.15123423871355,183.2893989071038,0.24,2.912,83.462,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.0688401303344395,-0.45168576733783894,-0.5557418190330916,1.0
Congo,484,1996,,1.0,1.0,484,0.0,5.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,200.3872131147541,0.447,2.664,83.8,1.0,34.0260912135181,35.56437817536176,36.88932548174527,0.9798287526781427,0.23074012503401078,-0.5184129233815813,0.0
Gabon,481,1996,82.73848137348566,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,40.15123423871355,364.50136612021856,0.333,11.144,86.714,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.4109012364775046,-1.0020640125186968,-0.24781583163472237,1.0
Iran,630,1996,,0.0,0.0,630,1.0,0.0,630.0,4.0,630.0,4.0,,0.0,,0.0,3.0,2.0,1.0,40.15123423871355,3758.5792349726776,0.174,6.364,91.611,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.8506571104755405,-1.0020640125186968,1.2275043626835762,5.0
Iraq,645,1996,,2.0,0.0,645,1.0,0.0,645.0,3.0,645.0,3.0,645.0,17.0,645.0,17.0,4.0,2.0,2.0,40.15123423871355,580.2612021857924,0.084,3.935,80.0,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.3699108818693666,-1.0020640125186968,-0.01120162055179981,6.0
Kazakhstan,705,1996,32.94303926216936,19.0,1.0,705,0.0,7.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,40.15123423871355,493.12330601092896,0.283,7.174,98.333,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.970463379110091,0.37773247023791245,-0.0967990400704464,1.0
Kuwait,690,1996,95.2216095839115,2.0,0.0,690,0.0,5531.0,690.0,2.0,690.0,2.0,,0.0,,0.0,,1.0,0.0,40.15123423871355,2129.0,0.285,45.846,97.889,1.0,34.0260912135181,35.56437817536176,36.88932548174527,3.8252879538934845,1.8615337630612876,0.7953383712279524,1.0
Laos,812,1996,,2.0,,812,1.0,3.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,,0.086,1.804,95.429,1.0,34.0260912135181,35.56437817536176,36.88932548174527,0.5900064216404319,0.0026611320130974594,,0.0
Libya,620,1996,,4.0,0.0,620,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,1451.9999999999998,0.072,14.514,93.111,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.6751137008559454,-1.0020640125186968,0.5334065326630153,0.0
Nigeria,475,1996,95.52858305393104,2.0,0.0,475,0.0,16.0,475.0,1.0,475.0,1.0,475.0,4.0,475.0,4.0,,1.0,0.0,40.15123423871355,1971.067,0.195,1.551,82.75,1.0,34.0260912135181,35.56437817536176,36.88932548174527,0.43889988419440173,0.711723131457646,0.7407929973057824,1.0
Oman,698,1996,80.42179294008652,2.0,0.0,698,0.0,30.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,897.0000000000001,0.016,16.8,96.667,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.8213788864092133,0.9322959980922098,0.23369869929022097,0.0
Qatar,694,1996,84.80483195994427,3.0,0.0,694,0.0,43.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,40.15123423871355,567.9989071038251,0.018,35.351,94.6,1.0,34.0260912135181,35.56437817536176,36.88932548174527,3.5653266804856085,1.0449394359875597,-0.022614033019964987,1.0
Russia,365,1996,43.122221319211896,42.0,0.0,365,1.0,74.0,365.0,1.0,365.0,1.0,365.0,2.0,365.0,2.0,,,1.0,40.15123423871355,6061.591967213114,0.46,11.018,77.8,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.3995302990505247,1.1968226499007395,1.6352114339591646,0.0
Saudi Arabia,670,1996,89.5496566032559,5.0,0.0,670,0.0,1587.0,,0.0,,0.0,,0.0,,0.0,1.0,2.0,0.0,40.15123423871355,9086.503024461284,0.016,22.111,99.091,1.0,34.0260912135181,35.56437817536176,36.88932548174527,3.0960752222500187,1.7416437224267638,2.0157545998938917,3.0
Syria,652,1996,,5.0,0.0,652,0.0,11.0,652.0,3.0,652.0,3.0,652.0,4.0,652.0,4.0,1.0,3.0,0.0,40.15123423871355,586.2316939890712,0.146,3.278,93.75,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.187233480321638,0.5660156812723225,-0.005712783066832711,4.0
Trinidad and Tobago,52,1996,52.568906435833306,2.0,1.0,52,0.0,32.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,141.0,0.757,12.824,98.5,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.551318415307252,0.9532142140401649,-0.6612955344555127,0.0
Turkmenistan,701,1996,,7.0,0.0,701,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,89.65710382513662,0.149,5.175,99.111,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.6438393391514328,-0.45168576733783894,-0.8293969421457266,0.0
United Arab Emirates,696,1996,,3.0,0.0,696,0.0,23.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,2501.3000000000006,0.026,89.266,95.2,1.0,34.0260912135181,35.56437817536176,36.88932548174527,4.49162067630118,0.8427915363117606,0.9124247931423716,0.0
Venezuela,101,1996,80.76226686947531,3.0,0.0,101,0.0,30.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,40.15123423871355,3137.0,0.752,9.658,90.833,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.2677865874513503,0.9322959980922098,1.0841418434167507,2.0
Yemen People's Republic,680,1996,,0.0,1.0,,,11.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,40.15123423871355,356.6633879781421,0.3,1.985,73.8,1.0,34.0260912135181,35.56437817536176,36.88932548174527,0.6856189141391538,0.5660156812723225,-0.2582920132971558,1.0
Algeria,615,1997,97.19269955072345,3.0,0.0,615,0.0,6.0,,0.0,,0.0,,0.0,,0.0,1.0,,2.0,36.24260168546133,1447.519178082192,0.327,8.034,74.0,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.0836825359370907,0.3109571970130073,0.5313799184227812,1.0
Angola,540,1997,,4.0,0.0,540,0.0,0.0,540.0,1.0,540.0,1.0,540.0,1.0,540.0,1.0,1.0,,3.0,36.24260168546133,741.0000000000001,0.158,2.76,63.333,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.0152306797290584,-1.0020640125186968,0.12336919577495681,1.0
Azerbaijan,373,1997,61.44960993870144,12.0,0.0,373,0.0,2.0,,0.0,,0.0,373.0,4.0,373.0,4.0,,1.0,0.0,36.24260168546133,182.30657534246575,0.24,2.953,83.462,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.0828216027617856,-0.17539970459416257,-0.5579684375676471,1.0
Congo,484,1997,,1.0,1.0,484,0.0,0.0,484.0,1.0,484.0,1.0,484.0,1.0,484.0,1.0,,,2.0,36.24260168546133,224.73665753424655,0.245,2.592,78.4,1.0,40.15123423871355,36.80664237923099,35.74669795515213,0.9524297784900283,-1.0020640125186968,-0.46930515700007697,0.0
Gabon,481,1997,77.60190226179333,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,36.24260168546133,364.3784657534247,0.341,11.022,86.714,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.399893275461044,-1.0020640125186968,-0.24797874100673334,1.0
Iran,630,1997,85.80039504300606,0.0,0.0,630,0.0,0.0,630.0,2.0,630.0,2.0,630.0,4.0,630.0,4.0,3.0,2.0,1.0,36.24260168546133,3776.4630136986298,0.219,6.527,91.611,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.8759474196530803,-1.0020640125186968,1.2313463098629782,5.0
Iraq,645,1997,,2.0,0.0,645,1.0,0.0,645.0,9.0,645.0,9.0,645.0,13.0,645.0,13.0,4.0,2.0,0.0,36.24260168546133,1165.8268493150686,0.146,4.344,80.0,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.4687955826316343,-1.0020640125186968,0.39285454654416496,6.0
Kazakhstan,705,1997,34.15605104016677,21.0,1.0,705,0.0,9.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,36.24260168546133,556.8730684931508,0.293,7.169,98.333,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.9697661748707351,0.48395965944824365,-0.03313594261166724,1.0
Kuwait,690,1997,95.050838611466,2.0,0.0,690,0.0,1640.0,690.0,2.0,690.0,2.0,690.0,3.0,690.0,3.0,,1.0,0.0,36.24260168546133,2137.0,0.287,45.799,97.889,1.0,40.15123423871355,36.80664237923099,35.74669795515213,3.8242622568206373,1.7453562099993558,0.7980162777954306,1.0
Laos,812,1997,,2.0,,812,1.0,3.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,,0.087,1.871,95.429,1.0,40.15123423871355,36.80664237923099,35.74669795515213,0.6264730472919525,0.0026611320130974594,,0.0
Libya,620,1997,,4.0,0.0,620,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,1491.0000000000002,0.072,14.72,93.111,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.6892071133007303,-1.0020640125186968,0.5508429576424291,0.0
Nigeria,475,1997,96.21705427381484,2.0,0.0,475,0.0,16.0,475.0,4.0,475.0,4.0,475.0,9.0,475.0,9.0,,1.0,0.0,36.24260168546133,1977.741,0.205,1.566,82.75,1.0,40.15123423871355,36.80664237923099,35.74669795515213,0.4485245975686114,0.711723131457646,0.7431657242668562,1.0
Oman,698,1997,76.39206773594019,2.0,0.0,698,0.0,28.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,909.0,0.016,17.555,96.667,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.8653388096203956,0.9095798201511706,0.24154759383562058,0.0
Qatar,694,1997,,3.0,0.0,694,0.0,26.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,36.24260168546133,692.08,0.018,40.574,94.6,1.0,40.15123423871355,36.80664237923099,35.74669795515213,3.7031274673791374,0.8847701031021495,0.08504561778089376,1.0
Russia,365,1997,46.569563891628114,47.0,0.0,365,1.0,68.0,365.0,2.0,365.0,2.0,,0.0,,0.0,,,0.0,36.24260168546133,6170.674849315068,0.459,10.875,77.8,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.386466576974748,1.174528064847976,1.6512729321612543,0.0
Saudi Arabia,670,1997,,5.0,0.0,670,0.0,1722.0,670.0,3.0,670.0,3.0,,0.0,,0.0,1.0,2.0,0.0,36.24260168546133,9005.316118884883,0.016,22.018,99.091,1.0,40.15123423871355,36.80664237923099,35.74669795515213,3.0918603006482113,1.750808296452916,2.0069447997440433,3.0
Syria,652,1997,,5.0,0.0,652,0.0,10.0,652.0,1.0,652.0,1.0,,0.0,,0.0,1.0,3.0,0.0,36.24260168546133,577.2421917808219,0.146,3.347,93.75,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.2080644222291896,0.5273711787880445,-0.013993834626943242,4.0
Trinidad and Tobago,52,1997,48.22837994570157,2.0,1.0,52,0.0,6.0,,0.0,,0.0,52.0,3.0,52.0,3.0,,,0.0,36.24260168546133,135.0,0.757,13.543,98.5,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.6058698086732344,0.3109571970130073,-0.6781994771793289,0.0
Turkmenistan,701,1997,76.53013783051153,7.0,0.0,701,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,108.353698630137,0.144,4.924,99.111,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.5941212083222072,-1.0020640125186968,-0.761170844390158,0.0
United Arab Emirates,696,1997,,3.0,0.0,696,0.0,22.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,2521.7,0.026,90.392,95.2,1.0,40.15123423871355,36.80664237923099,35.74669795515213,4.504155767906945,0.8272834748889629,0.9184369997528007,0.0
Venezuela,101,1997,78.91844118688881,3.0,0.0,101,0.0,35.0,101.0,3.0,101.0,3.0,,0.0,,0.0,,2.0,0.0,36.24260168546133,3321.123,0.751,9.568,90.833,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.2584241972082757,0.9817310963705571,1.1287590645617898,2.0
Yemen People's Republic,680,1997,,0.0,1.0,,,8.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,36.24260168546133,374.9665753424658,0.283,2.07,73.8,1.0,40.15123423871355,36.80664237923099,35.74669795515213,0.7275486072772777,0.4346195033231767,-0.2340978777069664,1.0
Algeria,615,1998,97.0055149898064,3.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,23.768614046564274,1452.0068493150684,0.318,8.192,74.0,1.0,36.24260168546133,33.387483323579715,33.340870051622176,2.103158068297152,0.4346195033231767,0.5334096267809306,1.0
Angola,540,1998,,4.0,0.0,540,0.0,2.0,,0.0,,0.0,540.0,2.0,540.0,2.0,,,2.0,23.768614046564274,730.8493150684932,0.158,2.834,63.333,1.0,36.24260168546133,33.387483323579715,33.340870051622176,1.0416891412684888,-0.17539970459416257,0.11558284104683549,0.0
Azerbaijan,373,1998,68.93298919817529,11.0,0.0,373,0.0,1.0,,0.0,,0.0,373.0,2.0,373.0,2.0,,1.0,0.0,23.768614046564274,230.69561643835613,0.245,3.072,83.462,1.0,36.24260168546133,33.387483323579715,33.340870051622176,1.1223288152854258,-0.45168576733783894,-0.45792096833378026,1.0
