StateNme,code,year,rent15,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv
Oman,698,1993,31.4612344977031,2.0,0.0,698,0.0,26.0,,0.0,,0.0,,0.0,,0.0,,,0.0,35.797753564214055,785.0,0.015,15.422,98.857,1.0,41.955739318426986,40.8338446580731,44.52596784872533,2.735795061410769,0.8809714489521415,0.26699266239631364,0.0
Qatar,694,1993,27.8285185550461,3.0,0.0,694,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,35.797753564214055,460.25095890410967,0.016,31.036,94.6,1.0,41.955739318426986,40.8338446580731,44.52596784872533,3.435147821031703,-0.37428156864506784,-0.00497208392641614,1.0
Saudi Arabia,670,1993,29.6876073953684,4.0,0.0,670,0.0,950.0,,0.0,,0.0,670.0,1.0,670.0,1.0,1.0,2.0,0.0,35.797753564214055,8892.7,0.016,22.794,99.091,1.0,41.955739318426986,40.8338446580731,44.52596784872533,3.1264973434335435,1.5853203310751747,1.9800258210429944,3.0
Turkmenistan,701,1993,17.7942339413151,5.0,0.0,701,0.0,0.0,701.0,2.0,701.0,2.0,,0.0,,0.0,,,0.0,35.797753564214055,91.59780821917808,0.151,6.985,99.111,1.0,41.955739318426986,40.8338446580731,44.52596784872533,1.943764992708925,-0.906575738573916,-0.6605759252560436,0.0
United Arab Emirates,696,1993,20.8005002641545,3.0,0.0,696,0.0,25.0,,0.0,,0.0,,0.0,,0.0,,,0.0,35.797753564214055,2438.286,0.022,87.28,95.0,1.0,41.955739318426986,40.8338446580731,44.52596784872533,4.469121341524815,0.8688244867729452,0.957966641696089,0.0
Venezuela,101,1993,14.9699327410478,3.0,0.0,101,0.0,38.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,35.797753564214055,2591.9999999999995,0.752,10.108,90.833,1.0,41.955739318426986,40.8338446580731,44.52596784872533,2.313327189525948,0.9924835456813814,1.0001902105454887,2.0
Yemen People's Republic,680,1993,21.4011786236035,0.0,1.0,,,4.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,35.797753564214055,209.3731506849315,0.313,1.778,71.2,1.0,41.955739318426986,40.8338446580731,44.52596784872533,0.5754891370917129,0.18088952585364163,-0.3534234145480383,1.0
Algeria,615,1994,12.6865225216351,3.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,2.0,32.51580907385363,1317.1372602739723,0.184,7.725,74.0,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.044461822783809,0.46540330148207043,0.5619135462282338,1.0
Angola,540,1994,40.5755094827092,4.0,0.0,540,0.0,0.0,,0.0,,0.0,540.0,1.0,540.0,1.0,1.0,,3.0,32.51580907385363,556.7447671232877,0.158,2.349,56.667,1.0,35.797753564214055,36.75643398549823,42.06942184313776,0.8539897056767758,-0.906575738573916,0.08844053250493894,1.0
Azerbaijan,373,1994,38.3122460381466,8.0,0.0,373,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,32.51580907385363,193.42175342465757,0.252,3.654,83.462,1.0,35.797753564214055,36.75643398549823,42.06942184313776,1.2958224579558149,-0.906575738573916,-0.38531720929940566,1.0
Bahrain,692,1994,14.682952911195,3.0,0.0,692,0.0,444.0,692.0,3.0,692.0,3.0,,0.0,,0.0,1.0,,0.0,32.51580907385363,,0.049,19.928,94.0,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.9921257779598793,1.490395273983327,,1.0
Congo,484,1994,32.4835583497713,1.0,1.0,484,0.0,4.0,,0.0,,0.0,,0.0,,0.0,,,0.0,32.51580907385363,185.47660273972605,0.447,2.663,81.6,1.0,35.797753564214055,36.75643398549823,42.06942184313776,0.9794533068317951,0.18088952585364163,-0.4019784557863983,0.0
Equatorial Guinea,411,1994,11.7831761642776,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,32.51580907385363,5.000000000000001,0.18,2.474,98.333,1.0,35.797753564214055,36.75643398549823,42.06942184313776,0.9058362739702962,,-1.3715634033563735,1.0
Gabon,481,1994,26.2916990777739,2.0,1.0,481,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,32.51580907385363,337.20128767123293,0.333,10.761,86.714,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.375928487218255,-0.37428156864506784,-0.1496824716439478,1.0
Iran,630,1994,24.2190216392295,0.0,0.0,630,1.0,0.0,630.0,1.0,630.0,1.0,630.0,1.0,630.0,1.0,3.0,1.0,1.0,32.51580907385363,3730.027397260274,0.166,5.912,91.611,1.0,35.797753564214055,36.75643398549823,42.06942184313776,1.7769841836459006,-0.906575738573916,1.2632750626278075,4.0
Iraq,645,1994,65.0494756773985,2.0,0.0,645,1.0,0.0,645.0,2.0,645.0,2.0,645.0,29.0,645.0,29.0,4.0,2.0,2.0,32.51580907385363,505.2756164383561,0.083,3.646,80.0,1.0,35.797753564214055,36.75643398549823,42.06942184313776,1.2936306762564713,-0.906575738573916,0.040358120853400604,6.0
Kuwait,690,1994,36.6059380592587,2.0,0.0,690,0.0,269.0,690.0,5.0,690.0,5.0,690.0,2.0,690.0,2.0,,1.0,0.0,32.51580907385363,2085.0000000000005,0.284,40.49,97.889,1.0,35.797753564214055,36.75643398549823,42.06942184313776,3.7010550300440697,1.4152315682408843,0.8523294323929422,1.0
Libya,620,1994,21.8836084062861,4.0,0.0,620,1.0,0.0,620.0,1.0,620.0,1.0,,0.0,,0.0,,1.0,0.0,32.51580907385363,1431.0,0.072,14.202,93.111,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.653382799759902,-0.906575738573916,0.6122596497288361,1.0
Oman,698,1994,28.7489456153524,2.0,0.0,698,0.0,26.0,698.0,2.0,698.0,2.0,,0.0,,0.0,,,0.0,32.51580907385363,819.0,0.015,15.576,99.0,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.7457312680698984,0.8809714489521415,0.2899495930073846,0.0
Qatar,694,1994,27.8536283294125,3.0,0.0,694,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,32.51580907385363,451.3802739726027,0.017,31.578,94.6,1.0,35.797753564214055,36.75643398549823,42.06942184313776,3.452460675599697,-0.37428156864506784,-0.014310795115054757,1.0
Saudi Arabia,670,1994,26.5482079082086,4.0,0.0,670,0.0,710.0,670.0,2.0,670.0,2.0,,0.0,,0.0,1.0,2.0,0.0,32.51580907385363,8983.0,0.016,22.243,99.091,1.0,35.797753564214055,36.75643398549823,42.06942184313776,3.102027352371593,1.5514649241223901,1.9891638235109312,3.0
Turkmenistan,701,1994,17.8376089472006,6.0,0.0,701,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,32.51580907385363,86.60876712328768,0.15,5.888,99.111,1.0,35.797753564214055,36.75643398549823,42.06942184313776,1.7729163814265751,-0.906575738573916,-0.6794402760564535,0.0
United Arab Emirates,696,1994,16.966789757447,3.0,0.0,696,0.0,20.0,696.0,1.0,696.0,1.0,,0.0,,0.0,,,0.0,32.51580907385363,2462.533,0.024,86.274,95.2,1.0,35.797753564214055,36.75643398549823,42.06942184313776,4.457528278073659,0.7974664928863455,0.9647637094565422,0.0
Venezuela,101,1994,15.3866042080656,3.0,0.0,101,0.0,32.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,32.51580907385363,2752.0,0.752,9.779,90.833,1.0,35.797753564214055,36.75643398549823,42.06942184313776,2.280237229330138,0.9433270573844547,1.0420959622481196,2.0
Yemen People's Republic,680,1994,38.2666711217599,0.0,1.0,,,3.0,,0.0,,0.0,,0.0,,0.0,,1.0,1.0,32.51580907385363,345.5808219178083,0.323,1.8,71.2,1.0,35.797753564214055,36.75643398549823,42.06942184313776,0.5877866649021191,0.05922912457247489,-0.13861185539329943,1.0
Algeria,615,1995,14.1774813179102,3.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,2.0,34.0260912135181,1309.536712328767,0.191,7.811,74.0,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.0555329966281604,0.46540330148207043,0.5584325370684008,1.0
Angola,540,1995,41.0188156720936,4.0,0.0,540,0.0,2.0,,0.0,,0.0,540.0,1.0,540.0,1.0,1.0,,3.0,34.0260912135181,632.854602739726,0.158,2.446,56.667,1.0,32.51580907385363,34.11321795052859,37.8086868523182,0.8944540372649807,-0.10996331867376945,0.15350225719781735,1.0
Azerbaijan,373,1995,20.087202730857,9.0,0.0,373,0.0,2.0,,0.0,,0.0,373.0,2.0,373.0,2.0,,1.0,1.0,34.0260912135181,185.0685205479452,0.25,3.053,83.462,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.1161247137527408,-0.10996331867376945,-0.4028492050104878,1.0
Bahrain,692,1995,15.2459702602519,3.0,0.0,692,0.0,618.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,34.0260912135181,,0.049,20.101,94.0,1.0,32.51580907385363,34.11321795052859,37.8086868523182,3.000769565071259,1.534280180258964,,1.0
Congo,484,1995,31.3905248097934,1.0,1.0,484,0.0,0.0,484.0,1.0,484.0,1.0,,0.0,,0.0,,,0.0,34.0260912135181,179.75441095890412,0.447,2.614,83.8,1.0,32.51580907385363,34.11321795052859,37.8086868523182,0.9608816152020302,-0.906575738573916,-0.41432787283315137,0.0
Equatorial Guinea,411,1995,18.1745945845415,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,34.0260912135181,6.999999999999999,0.185,2.884,98.333,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.0591782194227026,,-1.3147333079141241,1.0
Gabon,481,1995,27.4446896247965,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,34.0260912135181,355.6064657534247,0.333,10.988,86.714,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.396803768233027,-0.906575738573916,-0.12564011913151352,1.0
Iran,630,1995,19.3040585759505,0.0,0.0,630,1.0,0.0,630.0,1.0,630.0,1.0,,0.0,,0.0,3.0,1.0,1.0,34.0260912135181,3743.774246575342,0.167,6.048,91.611,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.7997276388772319,-0.906575738573916,1.266039298938449,4.0
Iraq,645,1995,22.2780163741492,2.0,0.0,645,1.0,0.0,,0.0,,0.0,645.0,7.0,645.0,7.0,4.0,2.0,2.0,34.0260912135181,530.2756164383561,0.084,3.567,80.0,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.2717249063767546,-0.906575738573916,0.064171220256654,6.0
Kuwait,690,1995,36.227064016639,2.0,0.0,690,0.0,771.0,690.0,3.0,690.0,3.0,,0.0,,0.0,,1.0,0.0,34.0260912135181,2130.0,0.284,44.286,97.889,1.0,32.51580907385363,34.11321795052859,37.8086868523182,3.7906686000159704,1.561344133474255,0.8665338877830444,1.0
Libya,620,1995,26.7764550727601,4.0,0.0,620,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,1439.0,0.072,14.327,93.111,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.662145868911235,-0.906575738573916,0.615676850569916,0.0
Oman,698,1995,30.8793481244036,2.0,0.0,698,0.0,27.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,868.0,0.015,16.117,99.0,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.779874615540581,0.8925488524689624,0.32175025503320576,0.0
Qatar,694,1995,26.8649643256338,3.0,0.0,694,0.0,2.0,694.0,1.0,694.0,1.0,,0.0,,0.0,,1.0,0.0,34.0260912135181,460.8887671232877,0.018,32.922,94.6,1.0,32.51580907385363,34.11321795052859,37.8086868523182,3.4941411273048932,-0.10996331867376945,-0.004306091790727263,1.0
Saudi Arabia,670,1995,28.1270341731817,5.0,0.0,670,0.0,1077.0,670.0,5.0,670.0,5.0,670.0,2.0,670.0,2.0,1.0,2.0,0.0,34.0260912135181,8973.537519843312,0.015,22.095,99.091,1.0,32.51580907385363,34.11321795052859,37.8086868523182,3.095351338582703,1.5990359989747516,1.98820965988196,3.0
Turkmenistan,701,1995,19.3436639708266,6.0,0.0,701,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,83.86301369863013,0.149,5.342,99.111,1.0,32.51580907385363,34.11321795052859,37.8086868523182,1.675600114687769,-0.37428156864506784,-0.6901860815712291,0.0
United Arab Emirates,696,1995,16.3473463917171,3.0,0.0,696,0.0,30.0,,0.0,,0.0,,0.0,,0.0,,,0.0,34.0260912135181,2444.0,0.026,87.991,95.2,1.0,32.51580907385363,34.11321795052859,37.8086868523182,4.477234536520721,0.9242956489774293,0.9595732012172602,0.0
Venezuela,101,1995,14.5559545074645,3.0,0.0,101,0.0,35.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,34.0260912135181,2958.9999999999995,0.752,9.743,90.833,1.0,32.51580907385363,34.11321795052859,37.8086868523182,2.276549078443204,0.969233931998276,1.0935544690957835,2.0
Yemen People's Republic,680,1995,41.7176003614101,0.0,1.0,,,3.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,34.0260912135181,351.4706849315068,0.3,1.876,73.8,1.0,32.51580907385363,34.11321795052859,37.8086868523182,0.6291418505840328,0.05922912457247489,-0.13095597506284215,1.0
Algeria,615,1996,16.3135923983909,3.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,2.0,40.15123423871355,1378.674863387978,0.34,7.967,74.0,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.075308010398229,0.46540330148207043,0.5895303461913668,1.0
Angola,540,1996,39.0741439653244,4.0,0.0,540,0.0,3.0,,0.0,,0.0,,0.0,,0.0,1.0,,3.0,40.15123423871355,715.9760655737705,0.158,2.673,63.333,1.0,34.0260912135181,35.56437817536176,36.88932548174527,0.983201437156782,0.05922912457247489,0.21787015997633274,1.0
Azerbaijan,373,1996,21.6088403332231,12.0,0.0,373,0.0,1.0,373.0,1.0,373.0,1.0,373.0,2.0,373.0,2.0,,1.0,0.0,40.15123423871355,183.2893989071038,0.24,2.912,83.462,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.0688401303344395,-0.37428156864506784,-0.4066630874070807,1.0
Bahrain,692,1996,18.4494024419669,3.0,0.0,692,0.0,598.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,40.15123423871355,,0.049,20.355,94.0,1.0,34.0260912135181,35.56437817536176,36.88932548174527,3.013326581954942,1.5301025588565746,,1.0
Congo,484,1996,34.2466290821695,1.0,1.0,484,0.0,5.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,200.3872131147541,0.447,2.664,83.8,1.0,34.0260912135181,35.56437817536176,36.88932548174527,0.9798287526781427,0.2744950325015851,-0.3711459427101545,0.0
Equatorial Guinea,411,1996,46.7999763370726,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,40.15123423871355,16.999999999999996,0.187,4.085,98.333,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.4073217283119661,,-1.1345147759407512,1.0
Gabon,481,1996,29.1677160895468,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,40.15123423871355,364.50136612021856,0.333,11.144,86.714,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.4109012364775046,-0.906575738573916,-0.11436969286764412,1.0
Iran,630,1996,19.6685614584308,0.0,0.0,630,1.0,0.0,630.0,4.0,630.0,4.0,,0.0,,0.0,3.0,2.0,1.0,40.15123423871355,3758.5792349726776,0.174,6.364,91.611,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.8506571104755405,-0.906575738573916,1.2690073837825524,5.0
Iraq,645,1996,35.3690100952815,2.0,0.0,645,1.0,0.0,645.0,3.0,645.0,3.0,645.0,17.0,645.0,17.0,4.0,2.0,2.0,40.15123423871355,580.2612021857924,0.084,3.935,80.0,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.3699108818693666,-0.906575738573916,0.10925296023090843,6.0
Kuwait,690,1996,40.1364091145126,2.0,0.0,690,0.0,5531.0,690.0,2.0,690.0,2.0,,0.0,,0.0,,1.0,0.0,40.15123423871355,2129.0,0.285,45.846,97.889,1.0,34.0260912135181,35.56437817536176,36.88932548174527,3.8252879538934845,1.7382582333720882,0.866220811456166,1.0
Libya,620,1996,31.0343606030664,4.0,0.0,620,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,1451.9999999999998,0.072,14.514,93.111,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.6751137008559454,-0.906575738573916,0.6211980484754347,0.0
Oman,698,1996,36.1991174614756,2.0,0.0,698,0.0,30.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,897.0000000000001,0.016,16.8,96.667,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.8213788864092133,0.9242956489774293,0.3399111908868298,0.0
Qatar,694,1996,36.8699208406966,3.0,0.0,694,0.0,43.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,40.15123423871355,567.9989071038251,0.018,35.351,94.6,1.0,34.0260912135181,35.56437817536176,36.88932548174527,3.5653266804856085,1.0264969378965485,0.0984851287662574,1.0
Saudi Arabia,670,1996,33.4650950203584,5.0,0.0,670,0.0,1587.0,,0.0,,0.0,,0.0,,0.0,1.0,2.0,0.0,40.15123423871355,9086.503024461284,0.016,22.111,99.091,1.0,34.0260912135181,35.56437817536176,36.88932548174527,3.0960752222500187,1.6383422325156376,1.9995493729182354,3.0
Turkmenistan,701,1996,25.922048776799,7.0,0.0,701,0.0,1.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,89.65710382513662,0.149,5.175,99.111,1.0,34.0260912135181,35.56437817536176,36.88932548174527,1.6438393391514328,-0.37428156864506784,-0.6678166183965564,0.0
United Arab Emirates,696,1996,19.1112827067212,3.0,0.0,696,0.0,23.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.15123423871355,2501.3000000000006,0.026,89.266,95.2,1.0,34.0260912135181,35.56437817536176,36.88932548174527,4.49162067630118,0.8426084971501678,0.9755224521990195,0.0
Venezuela,101,1996,23.0648781099677,3.0,0.0,101,0.0,30.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,40.15123423871355,3137.0,0.752,9.658,90.833,1.0,34.0260912135181,35.56437817536176,36.88932548174527,2.2677865874513503,0.9242956489774293,1.135583925012597,2.0
Yemen People's Republic,680,1996,37.8379037426715,0.0,1.0,,,11.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,40.15123423871355,356.6633879781421,0.3,1.985,73.8,1.0,34.0260912135181,35.56437817536176,36.88932548174527,0.6856189141391538,0.5876053683776663,-0.12428941618773118,1.0
Algeria,615,1997,14.7901349570278,3.0,0.0,615,0.0,6.0,,0.0,,0.0,,0.0,,0.0,1.0,,2.0,36.24260168546133,1447.519178082192,0.327,8.034,74.0,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.0836825359370907,0.34978817402262213,0.6192994194552547,1.0
Angola,540,1997,37.3490232506807,4.0,0.0,540,0.0,0.0,540.0,1.0,540.0,1.0,540.0,1.0,540.0,1.0,1.0,,3.0,36.24260168546133,741.0000000000001,0.158,2.76,63.333,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.0152306797290584,-0.906575738573916,0.2360929038715814,1.0
Azerbaijan,373,1997,15.0224092579053,12.0,0.0,373,0.0,2.0,,0.0,,0.0,373.0,4.0,373.0,4.0,,1.0,0.0,36.24260168546133,182.30657534246575,0.24,2.953,83.462,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.0828216027617856,-0.10996331867376945,-0.4087824040387484,1.0
Bahrain,692,1997,16.418731399958,3.0,0.0,692,0.0,748.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,36.24260168546133,,0.049,20.938,94.0,1.0,40.15123423871355,36.80664237923099,35.74669795515213,3.0415656898971632,1.557741978044788,,1.0
Congo,484,1997,38.8429815606382,1.0,1.0,484,0.0,0.0,484.0,1.0,484.0,1.0,484.0,1.0,484.0,1.0,,,2.0,36.24260168546133,224.73665753424655,0.245,2.592,78.4,1.0,40.15123423871355,36.80664237923099,35.74669795515213,0.9524297784900283,-0.906575738573916,-0.32445797704861506,0.0
Equatorial Guinea,411,1997,56.4918345630485,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,36.24260168546133,60.00000000000001,0.184,6.777,98.333,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.913534526153976,,-0.7974237322471681,1.0
Gabon,481,1997,29.7709119999325,2.0,1.0,481,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,36.24260168546133,364.3784657534247,0.341,11.022,86.714,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.399893275461044,-0.906575738573916,-0.11452393644755368,1.0
Iran,630,1997,18.0436980240134,0.0,0.0,630,0.0,0.0,630.0,2.0,630.0,2.0,630.0,4.0,630.0,4.0,3.0,2.0,1.0,36.24260168546133,3776.4630136986298,0.219,6.527,91.611,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.8759474196530803,-0.906575738573916,1.2725804499874978,5.0
Iraq,645,1997,31.5815439751539,2.0,0.0,645,1.0,0.0,645.0,9.0,645.0,9.0,645.0,13.0,645.0,13.0,4.0,2.0,0.0,36.24260168546133,1165.8268493150686,0.146,4.344,80.0,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.4687955826316343,-0.906575738573916,0.48941387727623153,6.0
Kuwait,690,1997,38.3929185854833,2.0,0.0,690,0.0,1640.0,690.0,2.0,690.0,2.0,690.0,3.0,690.0,3.0,,1.0,0.0,36.24260168546133,2137.0,0.287,45.799,97.889,1.0,40.15123423871355,36.80664237923099,35.74669795515213,3.8242622568206373,1.641470871654964,0.8687221883848181,1.0
Libya,620,1997,26.3375156857295,4.0,0.0,620,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,1491.0000000000002,0.072,14.72,93.111,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.6892071133007303,-0.906575738573916,0.6375314702395475,0.0
Oman,698,1997,32.0318310544737,2.0,0.0,698,0.0,28.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,909.0,0.016,17.555,96.667,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.8653388096203956,0.9036023589188681,0.3472911335266505,0.0
Qatar,694,1997,33.9039217305219,3.0,0.0,694,0.0,26.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,36.24260168546133,692.08,0.018,40.574,94.6,1.0,40.15123423871355,36.80664237923099,35.74669795515213,3.7031274673791374,0.8809714489521415,0.1999950400917438,1.0
Saudi Arabia,670,1997,29.2775398263987,5.0,0.0,670,0.0,1722.0,670.0,3.0,670.0,3.0,,0.0,,0.0,1.0,2.0,0.0,36.24260168546133,9005.316118884883,0.016,22.018,99.091,1.0,40.15123423871355,36.80664237923099,35.74669795515213,3.0918603006482113,1.6460618737969943,1.9914109729989358,3.0
Turkmenistan,701,1997,16.7788120542216,7.0,0.0,701,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,108.353698630137,0.144,4.924,99.111,1.0,40.15123423871355,36.80664237923099,35.74669795515213,1.5941212083222072,-0.906575738573916,-0.6025726922023826,0.0
United Arab Emirates,696,1997,16.9646090621951,3.0,0.0,696,0.0,22.0,,0.0,,0.0,,0.0,,0.0,,,0.0,36.24260168546133,2521.7,0.026,90.392,95.2,1.0,40.15123423871355,36.80664237923099,35.74669795515213,4.504155767906945,0.8284140209864563,0.9811313020915148,0.0
Venezuela,101,1997,17.5046486685088,3.0,0.0,101,0.0,35.0,101.0,3.0,101.0,3.0,,0.0,,0.0,,2.0,0.0,36.24260168546133,3321.123,0.751,9.568,90.833,1.0,40.15123423871355,36.80664237923099,35.74669795515213,2.2584241972082757,0.969233931998276,1.177127785903803,2.0
Yemen People's Republic,680,1997,30.7271756726449,0.0,1.0,,,8.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,36.24260168546133,374.9665753424658,0.283,2.07,73.8,1.0,40.15123423871355,36.80664237923099,35.74669795515213,0.7275486072772777,0.46540330148207043,-0.10138287507324036,1.0
Algeria,615,1998,9.01756331973938,3.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,1.0,23.768614046564274,1452.0068493150684,0.318,8.192,74.0,1.0,36.24260168546133,33.387483323579715,33.340870051622176,2.103158068297152,0.46540330148207043,0.6212009471585068,1.0
Angola,540,1998,21.7476800076135,4.0,0.0,540,0.0,2.0,,0.0,,0.0,540.0,2.0,540.0,2.0,,,2.0,23.768614046564274,730.8493150684932,0.158,2.834,63.333,1.0,36.24260168546133,33.387483323579715,33.340870051622176,1.0416891412684888,-0.10996331867376945,0.22876028241622928,0.0
Azerbaijan,373,1998,4.8840188982702,11.0,0.0,373,0.0,1.0,,0.0,,0.0,373.0,2.0,373.0,2.0,,1.0,0.0,23.768614046564274,230.69561643835613,0.245,3.072,83.462,1.0,36.24260168546133,33.387483323579715,33.340870051622176,1.1223288152854258,-0.37428156864506784,-0.3136405461365724,1.0
Bahrain,692,1998,10.6376958646887,3.0,0.0,692,0.0,916.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,23.768614046564274,,0.049,21.468,94.0,1.0,36.24260168546133,33.387483323579715,33.340870051622176,3.0665634543145823,1.581240363245989,,1.0
Congo,484,1998,23.4026290591939,2.0,1.0,484,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,3.0,23.768614046564274,263.78334246575344,0.165,2.54,78.4,1.0,36.24260168546133,33.387483323579715,33.340870051622176,0.9321640810304452,-0.906575738573916,-0.2572715539058191,0.0
