StateNme,code,year,TX.VAL.FUEL.ZS.UN,kane,mie_init_2,mie_target_2,mie_init_4,mie_target_4,v2x_polyarchy,v2x_accountability,v2svstterr,e_gdp,e_gdppc,e_pop,e_pt_coup_attempts,v2ex_hogw,v2svindep,miller,opec,for_priv,dom_for_priv,dom_priv,dom_for_pub,dom_pub,revolutionaryleader,number,nsa,oil production - barrels,hog_right,leader_right,price,price_lagged1,rolling_mean_3,rolling_mean_5,milex,milper,cinc,event_x,log_gdppc,log_gdp,log_pop,troops_yj,prod_yj,right,share,cumulative_mean_share,id,ccode1,hostlev,days,price2023,event_y,tstart,tstop
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.28,0.0,123.0,124.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.63,0.0,124.0,125.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.78,0.0,125.0,126.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.32,0.0,126.0,127.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.48,0.0,127.0,128.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.02,0.0,128.0,129.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.02,0.0,129.0,130.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.02,0.0,130.0,131.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.45,0.0,131.0,132.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.91,0.0,132.0,133.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.13,0.0,133.0,134.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,45.91,0.0,134.0,135.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.26,0.0,135.0,136.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.26,0.0,136.0,137.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.26,0.0,137.0,138.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.61,0.0,138.0,139.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.17,0.0,139.0,140.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.02,0.0,140.0,141.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.11,0.0,141.0,142.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.28,0.0,142.0,143.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.28,0.0,143.0,144.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.28,0.0,144.0,145.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.28,0.0,145.0,146.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.74,0.0,146.0,147.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.78,0.0,147.0,148.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.63,0.0,148.0,149.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.78,0.0,149.0,150.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.78,0.0,150.0,151.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.78,0.0,151.0,152.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,48.54,0.0,152.0,153.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,48.06,0.0,153.0,154.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,48.63,0.0,154.0,155.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,48.28,0.0,155.0,156.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.69,0.0,156.0,157.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.69,0.0,157.0,158.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.69,0.0,158.0,159.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.58,0.0,159.0,160.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.3,0.0,160.0,161.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.3,0.0,161.0,162.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.85,0.0,162.0,163.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.72,0.0,163.0,164.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.72,0.0,164.0,165.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,46.72,0.0,165.0,166.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.3,0.0,166.0,167.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.04,0.0,167.0,168.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.41,0.0,168.0,169.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.41,0.0,169.0,170.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.63,0.0,170.0,171.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.63,0.0,171.0,172.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.63,0.0,172.0,173.0
Iran,630.0,1992.0,,0.0,7.0,1.0,2.0,1.0,0.161,-0.452,91.611,34277.193,5.651,6066.592,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,3523.0163934426228,1.0,1.0,41.955739318426986,44.74804109157825,47.34451552587371,45.05689958512754,2300000.0,528.0,0.010679768,3.0,1.7318325206477063,10.442235484878251,8.710552276628729,-1.125178511956645,1.0709289155755741,1.0,,1.0,73.0,630.0,4.0,180.0,47.26,0.0,173.0,174.0
